traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,year,month,day,hour,day_in_week,is_weekend
4676,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,2,26,13,6,0
2473,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,2,27,21,0,0
5093,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,4,9,14,0,0
652,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,12,14,0,4,0
4112,No,275.35,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2013,3,10,13,6,0
4112,No,275.35,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,3,10,13,6,0
4112,No,275.35,No rain,No snow,Mostly Cloudy,Mist,mist,2013,3,10,13,6,0
6125,No,275.35,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,4,10,8,2,0
4466,No,275.35,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,2,7,16,6,0
4466,No,275.35,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,2,7,16,6,0
5735,No,275.35,No rain,No snow,Mostly Cloudy,Mist,mist,2016,3,9,6,2,0
492,No,275.35,No rain,No snow,Mostly Cloudy,Fog,fog,2016,11,15,0,1,0
492,No,275.35,No rain,No snow,Mostly Cloudy,Mist,mist,2016,11,15,0,1,0
2433,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,1,21,21,6,0
733,No,275.35,No rain,No snow,Mostly Cloudy,Rain,light rain,2018,3,4,6,6,0
733,No,275.35,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2018,3,4,6,6,0
733,No,275.35,No rain,No snow,Mostly Cloudy,Thunderstorm,thunderstorm with light drizzle,2018,3,4,6,6,0
2628,No,275.35,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,3,19,21,0,0
3322,No,275.35,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,4,5,19,3,0
4640,No,275.35,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,4,9,18,0,0
522,No,275.36,No rain,No snow,Clear,Clear,sky is clear,2016,4,11,0,0,0
5639,No,275.36,No rain,No snow,Clear,Clear,sky is clear,2016,5,2,6,0,0
3280,No,275.36,No rain,No snow,Clear,Clear,sky is clear,2017,11,26,10,6,0
371,No,275.36,No rain,No snow,Clear,Clear,sky is clear,2017,12,19,1,1,0
6040,No,275.36,No rain,No snow,Clear,Snow,light snow,2018,3,29,15,3,0
3096,No,275.36,No rain,No snow,Party Cloudy,Clear,sky is clear,2013,10,19,22,5,0
5439,No,275.36,No rain,No snow,Party Cloudy,Snow,light snow,2016,4,1,11,4,0
4121,No,275.36,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,11,19,14,6,0
6656,No,275.36,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,11,27,7,0,0
2331,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,25,22,3,0
4881,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2017,12,1,10,4,0
3029,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,3,3,8,5,0
822,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,10,27,1,5,0
2743,No,275.36,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,3,10,19,6,0
2743,No,275.36,No rain,No snow,Mostly Cloudy,Mist,mist,2013,3,10,19,6,0
2743,No,275.36,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2013,3,10,19,6,0
2743,No,275.36,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2013,3,10,19,6,0
4431,No,275.36,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,5,4,18,5,0
4431,No,275.36,No rain,No snow,Mostly Cloudy,Mist,mist,2013,5,4,18,5,0
4431,No,275.36,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2013,5,4,18,5,0
4431,No,275.36,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2013,5,4,18,5,0
2540,No,275.36,No rain,No snow,Mostly Cloudy,Mist,mist,2016,3,4,23,4,0
4482,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,10,30,10,0,0
1209,No,275.36,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,11,5,7,6,0
5132,No,275.36,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2017,11,17,9,4,0
5132,No,275.36,No rain,No snow,Mostly Cloudy,Mist,mist,2017,11,17,9,4,0
5132,No,275.36,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,11,17,9,4,0
4242,No,275.36,No rain,No snow,Mostly Cloudy,Haze,haze,2018,3,11,16,6,0
4242,No,275.36,No rain,No snow,Mostly Cloudy,Mist,mist,2018,3,11,16,6,0
358,No,275.368,No rain,No snow,Clear,Clear,Sky is Clear,2017,2,21,2,1,0
1738,No,275.37,No rain,No snow,Clear,Clear,sky is clear,2018,4,10,22,1,0
5331,No,275.37,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,12,13,17,3,0
5335,No,275.37,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,4,26,8,2,0
5335,No,275.37,No rain,No snow,Mostly Cloudy,Mist,mist,2017,4,26,8,2,0
5335,No,275.37,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2017,4,26,8,2,0
768,No,275.37,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,11,3,0,4,0
5467,No,275.38,No rain,No snow,Clear,Clear,sky is clear,2016,2,26,12,4,0
5022,No,275.38,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,23,8,1,0
6904,No,275.38,No rain,No snow,Mostly Cloudy,Mist,mist,2016,4,29,7,4,0
6904,No,275.38,No rain,No snow,Mostly Cloudy,Fog,fog,2016,4,29,7,4,0
5879,No,275.38,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2012,10,26,14,4,0
5879,No,275.38,No rain,No snow,Mostly Cloudy,Mist,mist,2012,10,26,14,4,0
4958,No,275.38,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,4,10,13,2,0
4958,No,275.38,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,4,10,13,2,0
6348,No,275.39,No rain,No snow,Clear,Clear,sky is clear,2013,4,3,17,2,0
2932,No,275.39,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,11,14,5,3,0
4076,No,275.39,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,10,27,9,5,0
4377,No,275.39,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,4,6,17,5,0
4377,No,275.39,No rain,No snow,Mostly Cloudy,Mist,mist,2013,4,6,17,5,0
4377,No,275.39,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,4,6,17,5,0
4377,No,275.39,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2013,4,6,17,5,0
4665,No,275.39,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,10,23,10,2,0
1352,No,275.4,No rain,No snow,Clear,Clear,sky is clear,2012,10,6,6,5,0
5538,No,275.4,No rain,No snow,Clear,Clear,sky is clear,2012,11,9,6,4,0
6880,No,275.4,No rain,No snow,Clear,Clear,sky is clear,2012,11,9,7,4,0
5859,No,275.4,No rain,No snow,Clear,Clear,sky is clear,2015,10,22,6,3,0
365,No,275.4,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2012,11,9,3,4,0
5015,No,275.4,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,2,14,13,3,0
4765,No,275.4,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,2,18,12,1,0
2917,No,275.4,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2014,2,19,20,2,0
5249,No,275.4,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,4,4,14,0,0
4155,No,275.4,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,11,25,14,4,0
555,No,275.4,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2016,12,1,0,3,0
555,No,275.4,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,12,1,0,3,0
5118,No,275.4,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,20,13,4,0
1687,No,275.41,No rain,No snow,Clear,Haze,haze,2016,5,15,0,6,0
3595,No,275.41,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,4,20,19,5,0
4930,No,275.41,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,3,27,13,2,0
1118,No,275.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,2,19,23,2,0
6401,No,275.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,2,16,2,0
4031,No,275.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,4,5,21,1,0
982,No,275.41,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,4,6,23,2,0
5183,No,275.41,Have rain,No snow,Party Cloudy,Rain,light rain,2013,12,27,17,4,0
4891,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,1,18,12,2,0
4247,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,2,11,10,5,0
1546,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,3,5,0,6,0
345,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,10,10,3,1,0
5837,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,10,25,8,2,0
1532,No,275.42,No rain,No snow,Clear,Clear,sky is clear,2017,11,28,22,1,0
4771,No,275.42,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,3,15,18,3,0
4751,No,275.42,No rain,No snow,Party Cloudy,Haze,haze,2013,12,2,12,0,0
1267,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,25,23,3,0
3516,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,1,19,19,4,0
950,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,3,24,1,5,0
345,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,11,4,2,6,0
4948,No,275.42,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,5,2,11,3,0
4948,No,275.42,No rain,No snow,Mostly Cloudy,Mist,mist,2013,5,2,11,3,0
4939,No,275.42,No rain,No snow,Mostly Cloudy,Rain,light rain,2015,12,16,13,2,0
4939,No,275.42,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,16,13,2,0
4939,No,275.42,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2015,12,16,13,2,0
2729,No,275.42,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,1,28,5,3,0
2729,No,275.42,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,1,28,5,3,0
6109,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,12,1,17,3,0
1302,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,1,19,23,3,0
479,No,275.42,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2017,3,26,5,6,0
479,No,275.42,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,3,26,5,6,0
479,No,275.42,No rain,No snow,Mostly Cloudy,Mist,mist,2017,3,26,5,6,0
3979,No,275.42,No rain,No snow,Mostly Cloudy,Mist,mist,2017,11,4,10,5,0
3979,No,275.42,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2017,11,4,10,5,0
4520,No,275.42,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2018,1,10,18,2,0
4520,No,275.42,No rain,No snow,Mostly Cloudy,Mist,mist,2018,1,10,18,2,0
5034,No,275.42,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,2,15,12,3,0
5494,No,275.42,No rain,No snow,Mostly Cloudy,Rain,light rain,2018,3,26,15,0,0
5053,No,275.43,No rain,No snow,Clear,Clear,sky is clear,2016,12,21,11,2,0
5859,No,275.43,No rain,No snow,Clear,Clear,sky is clear,2017,12,18,15,0,0
5027,No,275.43,No rain,No snow,Clear,Haze,haze,2018,2,14,13,2,0
4908,No,275.43,No rain,No snow,Clear,Clear,sky is clear,2018,3,14,12,2,0
4442,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2012,11,3,13,5,0
5230,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,3,23,11,4,0
3073,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,9,29,8,5,0
4920,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,4,8,9,0,0
4492,No,275.43,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,5,2,10,3,0
4492,No,275.43,No rain,No snow,Mostly Cloudy,Mist,mist,2013,5,2,10,3,0
4492,No,275.43,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,5,2,10,3,0
6115,No,275.43,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2016,3,9,8,2,0
6115,No,275.43,No rain,No snow,Mostly Cloudy,Mist,mist,2016,3,9,8,2,0
6115,No,275.43,No rain,No snow,Mostly Cloudy,Fog,fog,2016,3,9,8,2,0
428,No,275.43,No rain,No snow,Mostly Cloudy,Mist,mist,2017,2,23,1,3,0
2566,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,1,21,20,6,0
1516,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,3,3,0,5,0
4396,No,275.43,No rain,No snow,Mostly Cloudy,Haze,haze,2018,3,11,15,6,0
4793,No,275.43,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,3,27,13,1,0
4522,No,275.44,No rain,No snow,Clear,Clear,sky is clear,2012,10,27,10,5,0
5705,No,275.44,No rain,No snow,Clear,Clear,sky is clear,2018,4,5,15,3,0
683,No,275.44,No rain,No snow,Party Cloudy,Clouds,few clouds,2012,11,9,4,4,0
3273,No,275.44,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,10,10,6,0
514,Veterans Day,275.44,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,11,0,0,0
2911,No,275.44,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,11,4,9,6,0
3547,No,275.44,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2012,12,16,14,6,0
3547,No,275.44,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,16,14,6,0
3547,No,275.44,No rain,No snow,Mostly Cloudy,Rain,light rain,2012,12,16,14,6,0
3547,No,275.44,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2012,12,16,14,6,0
4478,No,275.44,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,3,21,18,4,0
5882,No,275.44,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,16,8,2,0
5882,No,275.44,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2015,12,16,8,2,0
2539,No,275.45,No rain,No snow,Clear,Clear,sky is clear,2012,10,31,21,2,0
5365,No,275.45,No rain,No snow,Clear,Clear,sky is clear,2013,4,4,11,3,0
591,No,275.45,No rain,No snow,Clear,Clear,sky is clear,2017,12,19,0,1,0
2876,No,275.45,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,25,19,0,0
3286,No,275.45,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2014,4,13,21,6,0
4334,No,275.45,Have rain,No snow,Party Cloudy,Rain,light rain,2013,12,28,17,5,0
4334,No,275.45,Have rain,No snow,Party Cloudy,Mist,mist,2013,12,28,17,5,0
5098,No,275.46,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,2,14,14,1,0
5892,No,275.46,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,2,14,15,1,0
6530,No,275.46,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,2,14,16,1,0
1022,No,275.46,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,17,23,2,0
4876,No,275.46,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,4,16,12,1,0
233,No,275.46,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,11,29,2,1,0
233,No,275.46,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2016,11,29,2,1,0
233,No,275.46,No rain,No snow,Mostly Cloudy,Mist,mist,2016,11,29,2,1,0
3538,No,275.46,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,22,11,6,0
2317,No,275.46,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,22,20,6,0
3312,No,275.46,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,3,17,20,4,0
223,No,275.47,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,11,4,3,6,0
817,No,275.47,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,11,15,4,3,0
3591,No,275.48,No rain,No snow,Clear,Clear,sky is clear,2016,2,26,21,4,0
2188,No,275.48,No rain,No snow,Clear,Clear,sky is clear,2017,3,4,23,5,0
4650,No,275.48,No rain,No snow,Clear,Clear,sky is clear,2017,11,8,18,2,0
4791,No,275.48,No rain,No snow,Clear,Clear,sky is clear,2018,4,11,10,2,0
904,No,275.48,No rain,No snow,Clear,Clear,sky is clear,2018,4,25,4,2,0
3115,No,275.48,No rain,No snow,Mostly Cloudy,Rain,light rain,2016,2,23,19,1,0
3115,No,275.48,No rain,No snow,Mostly Cloudy,Mist,mist,2016,2,23,19,1,0
2029,No,275.48,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,12,7,5,0
6132,No,275.48,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,2,24,15,2,0
980,No,275.48,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2016,12,25,23,6,0
980,No,275.48,No rain,No snow,Mostly Cloudy,Mist,mist,2016,12,25,23,6,0
980,No,275.48,No rain,No snow,Mostly Cloudy,Snow,light snow,2016,12,25,23,6,0
4706,No,275.48,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2017,11,17,10,4,0
4706,No,275.48,No rain,No snow,Mostly Cloudy,Mist,mist,2017,11,17,10,4,0
4706,No,275.48,No rain,No snow,Mostly Cloudy,Rain,light rain,2017,11,17,10,4,0
2657,No,275.48,No rain,No snow,Mostly Cloudy,Mist,mist,2017,11,17,23,4,0
5769,No,275.48,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,4,9,15,0,0
3900,No,275.49,No rain,No snow,Clear,Clear,sky is clear,2018,1,20,19,5,0
3044,No,275.49,No rain,No snow,Party Cloudy,Clear,sky is clear,2018,3,24,20,5,0
4591,No,275.49,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,3,21,18,2,0
3473,No,275.49,No rain,No snow,Mostly Cloudy,Rain,light rain,2012,12,16,11,6,0
3473,No,275.49,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,16,11,6,0
3473,No,275.49,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2012,12,16,11,6,0
3552,No,275.49,No rain,No snow,Mostly Cloudy,Rain,light rain,2012,12,16,12,6,0
3552,No,275.49,No rain,No snow,Mostly Cloudy,Mist,mist,2012,12,16,12,6,0
3552,No,275.49,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2012,12,16,12,6,0
3590,No,275.49,No rain,No snow,Mostly Cloudy,Mist,mist,2013,3,10,18,6,0
3590,No,275.49,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,3,10,18,6,0
3590,No,275.49,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2013,3,10,18,6,0
2580,No,275.49,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,4,23,5,1,0
5221,No,275.49,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,5,3,9,4,0
5570,No,275.49,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2015,12,11,8,4,0
1948,No,275.49,No rain,No snow,Mostly Cloudy,Mist,mist,2017,4,26,22,2,0
1948,No,275.49,No rain,No snow,Mostly Cloudy,Snow,snow,2017,4,26,22,2,0
4862,No,275.5,No rain,No snow,Clear,Haze,haze,2017,1,19,11,3,0
4862,No,275.5,No rain,No snow,Clear,Mist,mist,2017,1,19,11,3,0
4463,No,275.5,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2013,10,21,18,0,0
2384,No,275.5,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,14,22,3,0
3094,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,1,19,20,4,0
411,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,12,14,1,4,0
2494,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,5,3,5,4,0
5030,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,10,23,13,2,0
5830,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,11,7,14,3,0
1336,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,11,2,23,3,0
1992,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,1,21,19,6,0
1798,No,275.5,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,3,2,23,4,0
4749,No,275.5,No rain,No snow,Mostly Cloudy,Mist,mist,2018,3,11,14,6,0
5674,No,275.5,Have rain,No snow,Mostly Cloudy,Rain,light rain,2014,3,28,14,4,0
5012,No,275.5,Have rain,No snow,Party Cloudy,Rain,light rain,2013,12,27,13,4,0
349,No,275.51,No rain,No snow,Clear,Clear,sky is clear,2014,4,25,2,4,0
886,No,275.51,No rain,No snow,Clear,Clear,sky is clear,2015,11,25,4,2,0
6508,No,275.51,No rain,No snow,Clear,Clear,sky is clear,2017,10,11,7,2,0
5303,No,275.51,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2016,4,11,12,0,0
627,No,275.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2012,10,7,5,6,0
4545,No,275.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,4,20,17,5,0
6790,No,275.51,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2018,3,21,16,2,0
4233,No,275.51,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,6,15,6,0
1506,No,275.51,No rain,No snow,Mostly Cloudy,Fog,fog,2015,12,8,22,1,0
1506,No,275.51,No rain,No snow,Mostly Cloudy,Mist,mist,2015,12,8,22,1,0
2398,No,275.51,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2018,1,21,18,6,0
4996,No,275.515,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,1,24,14,1,0
5563,No,275.515,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,1,24,15,1,0
6543,No,275.515,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2017,1,24,16,1,0
4946,No,275.52,No rain,No snow,Clear,Clear,sky is clear,2017,3,4,11,5,0
2661,No,275.52,No rain,No snow,Party Cloudy,Clouds,broken clouds,2013,11,9,20,5,0
1367,No,275.52,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2016,11,29,22,1,0
1367,No,275.52,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2016,11,29,22,1,0
4133,No,275.52,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2016,11,30,10,2,0
4133,No,275.52,No rain,No snow,Mostly Cloudy,Mist,mist,2016,11,30,10,2,0
4133,No,275.52,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2016,11,30,10,2,0
6255,No,275.52,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,20,16,4,0
5264,No,275.52,No rain,No snow,Mostly Cloudy,Mist,mist,2017,1,21,12,5,0
5264,No,275.52,No rain,No snow,Mostly Cloudy,Rain,light rain,2017,1,21,12,5,0
5264,No,275.52,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2017,1,21,12,5,0
4553,No,275.52,No rain,No snow,Mostly Cloudy,Snow,light snow,2017,1,31,11,1,0
3964,No,275.53,No rain,No snow,Clear,Clear,sky is clear,2017,2,12,18,6,0
1158,No,275.53,No rain,No snow,Party Cloudy,Clouds,few clouds,2012,12,13,23,3,0
6458,No,275.53,No rain,No snow,Party Cloudy,Clouds,scattered clouds,2018,1,8,16,0,0
4579,No,275.53,Have rain,No snow,Clear,Rain,light rain,2014,3,29,11,5,0
4017,No,275.54,No rain,No snow,Mostly Cloudy,Drizzle,light intensity drizzle,2013,1,12,11,5,0
4017,No,275.54,No rain,No snow,Mostly Cloudy,Mist,mist,2013,1,12,11,5,0
4017,No,275.54,No rain,No snow,Mostly Cloudy,Fog,fog,2013,1,12,11,5,0
5994,No,275.54,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2013,4,18,8,3,0
2766,No,275.55,No rain,No snow,Clear,Clear,sky is clear,2015,10,22,5,3,0
5028,No,275.55,No rain,No snow,Clear,Haze,haze,2016,2,18,12,3,0
360,No,275.55,No rain,No snow,Clear,Clear,sky is clear,2017,3,20,1,0,0
286,No,275.55,No rain,No snow,Party Cloudy,Rain,light rain,2013,11,11,1,0,0
4568,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2012,10,7,9,6,0
255,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2013,11,14,2,3,0
1351,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,broken clouds,2016,4,10,6,6,0
229,No,275.55,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2015,10,29,2,3,0
229,No,275.55,No rain,No snow,Mostly Cloudy,Drizzle,drizzle,2015,10,29,2,3,0
656,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2016,4,6,0,2,0
4511,No,275.55,No rain,No snow,Mostly Cloudy,Mist,mist,2016,11,27,14,6,0
4511,No,275.55,No rain,No snow,Mostly Cloudy,Fog,fog,2016,11,27,14,6,0
265,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,2,12,4,6,0
245,No,275.55,No rain,No snow,Mostly Cloudy,Rain,moderate rain,2017,5,1,2,0,0
245,No,275.55,No rain,No snow,Mostly Cloudy,Mist,mist,2017,5,1,2,0,0
245,No,275.55,No rain,No snow,Mostly Cloudy,Snow,snow,2017,5,1,2,0,0
5698,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,10,30,15,0,0
5672,No,275.55,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2017,11,17,6,4,0
471,No,275.55,No rain,No snow,Mostly Cloudy,Rain,light rain,2018,3,5,1,0,0
471,No,275.55,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,3,5,1,0,0
6137,No,275.55,No rain,No snow,Mostly Cloudy,Snow,light snow,2018,3,30,16,4,0
371,No,275.55,Have rain,No snow,Party Cloudy,Rain,light rain,2014,4,25,3,4,0
6172,No,275.55,Have rain,No snow,Mostly Cloudy,Rain,light rain,2014,3,28,15,4,0
949,No,275.56,No rain,No snow,Clear,Clear,sky is clear,2018,4,12,4,3,0
2980,No,275.56,No rain,No snow,Mostly Cloudy,Rain,light rain,2013,4,25,21,3,0
2982,No,275.56,No rain,No snow,Mostly Cloudy,Clouds,overcast clouds,2012,12,13,20,3,0
4874,No,275.56,No rain,No snow,Mostly Cloudy,Mist,mist,2013,5,4,13,5,0
4874,No,275.56,No rain,No snow,Mostly Cloudy,Snow,heavy snow,2013,5,4,13,5,0
